strat_name,opti,params_strat,sharpe
indicator_strat_creator,strat_optimizer,"{'sma_window': 5, 'threshold': 0.04393591428730664, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'sma_window': 20, 'threshold': 0.02981148610976079, 'reg_method': 'poly'}",0.04
indicator_strat_creator,strat_optimizer,"{'sma_window': 9, 'threshold': 0.024727164119566086, 'reg_method': 'linear'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 15, 'threshold': 0.08806173687720353, 'reg_method': 'svr'}",0.01
indicator_strat_creator,strat_optimizer,"{'sma_window': 8, 'threshold': 0.07281735794185444, 'reg_method': 'linear'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 13, 'threshold': 0.06142712760528572, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 7, 'threshold': 0.02810091582089541, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 20, 'threshold': 0.07087979290855946, 'reg_method': 'svr'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 7, 'threshold': 0.04144245809230738, 'reg_method': 'lasso'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 5, 'threshold': 0.06210507485768716, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'sma_window': 5, 'threshold': 0.027461183617430295, 'reg_method': 'svr'}",0.0
indicator_strat_creator,strat_optimizer,"{'sma_window': 6, 'threshold': 0.036114225205000766, 'reg_method': 'svr'}",0.01
indicator_strat_creator,strat_optimizer,"{'sma_window': 13, 'threshold': 0.08901601470187884, 'reg_method': 'svr'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 12, 'threshold': 0.07234095813559732, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 7, 'threshold': 0.014415693779851545, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 6, 'threshold': 0.010580330277831397, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 14, 'threshold': 0.08268839982368398, 'reg_method': 'no_regression'}",0.01
indicator_strat_creator,strat_optimizer,"{'sma_window': 20, 'threshold': 0.01928950646714172, 'reg_method': 'no_regression'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 20, 'threshold': 0.045950333433299434, 'reg_method': 'logistic'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 10, 'threshold': 0.0873408604682296, 'reg_method': 'lasso'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 6, 'threshold': 0.050161184936920386, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 19, 'threshold': 0.05777089286105067, 'reg_method': 'svr'}",0.01
indicator_strat_creator,strat_optimizer,"{'sma_window': 20, 'threshold': 0.06733606403056587, 'reg_method': 'logistic'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 20, 'threshold': 0.05381286083088776, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 6, 'threshold': 0.022852546132139225, 'reg_method': 'lasso'}",0.02
indicator_strat_creator,strat_optimizer,"{'sma_window': 13, 'threshold': 0.042001317418223716, 'reg_method': 'logistic'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 18, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'window_size': 13, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 27, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 28, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'window_size': 28, 'reg_method': 'svr'}",0.0
indicator_strat_creator,strat_optimizer,"{'window_size': 14, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 16, 'reg_method': 'svr'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 16, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 14, 'reg_method': 'lasso'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 24, 'reg_method': 'svr'}",-0.0
indicator_strat_creator,strat_optimizer,"{'window_size': 18, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'svr'}",-0.0
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 16, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 30, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 11, 'reg_method': 'svr'}",0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 23, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 20, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'window_size': 15, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 13, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'window_size': 17, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 18, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 19, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 18, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 18, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 15, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 22, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 14, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 18, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 17, 'reg_method': 'svr'}",0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 10, 'reg_method': 'linear'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 17, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 28, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 26, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 29, 'reg_method': 'svr'}",0.0
indicator_strat_creator,strat_optimizer,"{'window_size': 17, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 22, 'reg_method': 'svr'}",-0.0
indicator_strat_creator,strat_optimizer,"{'window_size': 10, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 24, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 22, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 23, 'reg_method': 'no_regression'}",0.04
indicator_strat_creator,strat_optimizer,"{'window_size': 10, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'window_size': 19, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'window_size': 22, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08171043960747408, 'SAR_max': 0.29644923239376925, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.06638480195652341, 'SAR_max': 0.39019140652109563, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08460028569241601, 'SAR_max': 0.33560519431415614, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.06466178487234957, 'SAR_max': 0.3075971372704784, 'reg_method': 'svr'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.05290635283130986, 'SAR_max': 0.3536854791297557, 'reg_method': 'lasso'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.04382435007482979, 'SAR_max': 0.23143195024746532, 'reg_method': 'linear'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08087477830537461, 'SAR_max': 0.13264848615432404, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.03673635840726919, 'SAR_max': 0.11784838025690583, 'reg_method': 'svr'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.02273375192716444, 'SAR_max': 0.3549666188187087, 'reg_method': 'ridge'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.05762611502384984, 'SAR_max': 0.21318345975991038, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08790468781958245, 'SAR_max': 0.18781292338863484, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.012521877829878358, 'SAR_max': 0.39950227523830106, 'reg_method': 'logistic'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08980070288504427, 'SAR_max': 0.3673119782247092, 'reg_method': 'lasso'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.019724434754810997, 'SAR_max': 0.29304368234480677, 'reg_method': 'bayesian'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.052523411560328234, 'SAR_max': 0.18518102562432298, 'reg_method': 'logistic'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.09762746271599093, 'SAR_max': 0.18380395617462136, 'reg_method': 'lasso'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08728116322405455, 'SAR_max': 0.179148972735232, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.07700596370005991, 'SAR_max': 0.129692616659592, 'reg_method': 'svr'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.09941293709915654, 'SAR_max': 0.15265307640753092, 'reg_method': 'logistic'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.04478615527890687, 'SAR_max': 0.37829711005542543, 'reg_method': 'no_regression'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.06908963304025391, 'SAR_max': 0.26391045984470407, 'reg_method': 'logistic'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.0831773168750083, 'SAR_max': 0.152741095535858, 'reg_method': 'lasso'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08116216938868896, 'SAR_max': 0.17039478219572235, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.05346039346237019, 'SAR_max': 0.28583233740385755, 'reg_method': 'lasso'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.0397645194366549, 'SAR_max': 0.11855814043761369, 'reg_method': 'poly'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.028115389271634837, 'SAR_max': 0.3923301322049422, 'reg_method': 'poly'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.05469517317630324, 'SAR_max': 0.12058883127709075, 'reg_method': 'svr'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.04018576518697219, 'SAR_max': 0.316820486563322, 'reg_method': 'lasso'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.012537936785784258, 'SAR_max': 0.26363300067252027, 'reg_method': 'elastic_net'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.07908211538686892, 'SAR_max': 0.26808770229553247, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.075401885224589, 'SAR_max': 0.13911558268704177, 'reg_method': 'bayesian'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.03711495050729514, 'SAR_max': 0.39905501566286383, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.03339759313417975, 'SAR_max': 0.1269704683528545, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08650468446259486, 'SAR_max': 0.1762062273516682, 'reg_method': 'logistic'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.09090727881559754, 'SAR_max': 0.1772870530476392, 'reg_method': 'lasso'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.04147630713331039, 'SAR_max': 0.3434305432534671, 'reg_method': 'linear'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.050222455072807856, 'SAR_max': 0.29856145828596575, 'reg_method': 'poly'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.051042065328601595, 'SAR_max': 0.15853734826671903, 'reg_method': 'lasso'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.055098158818687404, 'SAR_max': 0.3135586514591927, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.010183760072955395, 'SAR_max': 0.3693272069636919, 'reg_method': 'ridge'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.01906952058608518, 'SAR_max': 0.11714971940374536, 'reg_method': 'lasso'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.07634980080580868, 'SAR_max': 0.2764820687650452, 'reg_method': 'linear'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.09102224132644754, 'SAR_max': 0.2761771318607372, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.05994083819486775, 'SAR_max': 0.3368480426729672, 'reg_method': 'bayesian'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.05471886514658654, 'SAR_max': 0.15692655412248388, 'reg_method': 'linear'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.029850847128370647, 'SAR_max': 0.26668967881103584, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.08070525699554673, 'SAR_max': 0.24277071153297997, 'reg_method': 'linear'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.0611982822402516, 'SAR_max': 0.2745126438340185, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.01356229775628819, 'SAR_max': 0.15500042778589715, 'reg_method': 'bayesian'}",0.04
indicator_strat_creator,strat_optimizer,"{'SAR_step': 0.06507422705602571, 'SAR_max': 0.14299343191431518, 'reg_method': 'no_regression'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 19, 'signal_window': 7, 'reg_method': 'svr'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 19, 'signal_window': 6, 'reg_method': 'no_regression'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 10, 'signal_window': 6, 'reg_method': 'no_regression'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 13, 'signal_window': 5, 'reg_method': 'no_regression'}",0.06
indicator_strat_creator,strat_optimizer,"{'short_window': 7, 'long_window': 13, 'signal_window': 4, 'reg_method': 'elastic_net'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 3, 'long_window': 13, 'signal_window': 9, 'reg_method': 'elastic_net'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 8, 'long_window': 12, 'signal_window': 9, 'reg_method': 'lasso'}",0.02
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 10, 'signal_window': 7, 'reg_method': 'logistic'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 19, 'signal_window': 5, 'reg_method': 'ridge'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 18, 'signal_window': 5, 'reg_method': 'no_regression'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 15, 'signal_window': 6, 'reg_method': 'poly'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 17, 'signal_window': 3, 'reg_method': 'poly'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 17, 'signal_window': 4, 'reg_method': 'bayesian'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 18, 'signal_window': 6, 'reg_method': 'elastic_net'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 12, 'signal_window': 4, 'reg_method': 'elastic_net'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 17, 'signal_window': 6, 'reg_method': 'lasso'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 7, 'long_window': 15, 'signal_window': 5, 'reg_method': 'bayesian'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 20, 'signal_window': 9, 'reg_method': 'no_regression'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 18, 'signal_window': 8, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 12, 'signal_window': 5, 'reg_method': 'logistic'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 3, 'long_window': 12, 'signal_window': 3, 'reg_method': 'logistic'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 3, 'long_window': 14, 'signal_window': 6, 'reg_method': 'poly'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 18, 'signal_window': 8, 'reg_method': 'no_regression'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 17, 'signal_window': 6, 'reg_method': 'poly'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 14, 'signal_window': 5, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 18, 'signal_window': 5, 'reg_method': 'linear'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 18, 'signal_window': 3, 'reg_method': 'logistic'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 8, 'long_window': 16, 'signal_window': 5, 'reg_method': 'svr'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 14, 'signal_window': 8, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 8, 'long_window': 12, 'signal_window': 5, 'reg_method': 'bayesian'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 15, 'signal_window': 5, 'reg_method': 'bayesian'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 18, 'signal_window': 4, 'reg_method': 'no_regression'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 15, 'signal_window': 7, 'reg_method': 'lasso'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 11, 'signal_window': 4, 'reg_method': 'ridge'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 19, 'signal_window': 5, 'reg_method': 'lasso'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 8, 'long_window': 20, 'signal_window': 9, 'reg_method': 'svr'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 3, 'long_window': 10, 'signal_window': 4, 'reg_method': 'logistic'}",0.05
indicator_strat_creator,strat_optimizer,"{'short_window': 7, 'long_window': 10, 'signal_window': 7, 'reg_method': 'linear'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 7, 'long_window': 19, 'signal_window': 6, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'short_window': 3, 'long_window': 12, 'signal_window': 8, 'reg_method': 'linear'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 8, 'long_window': 16, 'signal_window': 4, 'reg_method': 'ridge'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 8, 'long_window': 19, 'signal_window': 9, 'reg_method': 'bayesian'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 12, 'signal_window': 8, 'reg_method': 'lasso'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 18, 'signal_window': 7, 'reg_method': 'bayesian'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 8, 'long_window': 11, 'signal_window': 7, 'reg_method': 'poly'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 4, 'long_window': 20, 'signal_window': 6, 'reg_method': 'logistic'}",0.04
indicator_strat_creator,strat_optimizer,"{'short_window': 8, 'long_window': 15, 'signal_window': 5, 'reg_method': 'ridge'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 5, 'long_window': 16, 'signal_window': 8, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'short_window': 7, 'long_window': 19, 'signal_window': 7, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'short_window': 6, 'long_window': 15, 'signal_window': 8, 'reg_method': 'no_regression'}",0.03
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 10, 'leading_span_b_period': 22, 'displacement': 13, 'reg_method': 'svr'}",0.02
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 13, 'leading_span_b_period': 24, 'displacement': 20, 'reg_method': 'svr'}",0.02
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 18, 'leading_span_b_period': 34, 'displacement': 12, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 18, 'leading_span_b_period': 37, 'displacement': 15, 'reg_method': 'linear'}",0.02
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 18, 'leading_span_b_period': 25, 'displacement': 20, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 17, 'leading_span_b_period': 39, 'displacement': 11, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 14, 'leading_span_b_period': 24, 'displacement': 10, 'reg_method': 'svr'}",0.0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 12, 'leading_span_b_period': 25, 'displacement': 14, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 6, 'base_line_period': 12, 'leading_span_b_period': 28, 'displacement': 11, 'reg_method': 'poly'}",-0.0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 6, 'base_line_period': 10, 'leading_span_b_period': 35, 'displacement': 17, 'reg_method': 'lasso'}",0.0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 17, 'leading_span_b_period': 25, 'displacement': 18, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 20, 'leading_span_b_period': 29, 'displacement': 18, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 19, 'leading_span_b_period': 29, 'displacement': 13, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 6, 'base_line_period': 15, 'leading_span_b_period': 20, 'displacement': 12, 'reg_method': 'ridge'}",0.0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 6, 'base_line_period': 12, 'leading_span_b_period': 33, 'displacement': 13, 'reg_method': 'ridge'}",-0.0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 10, 'leading_span_b_period': 29, 'displacement': 17, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 14, 'leading_span_b_period': 31, 'displacement': 18, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 6, 'base_line_period': 14, 'leading_span_b_period': 34, 'displacement': 10, 'reg_method': 'lasso'}",-0.0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 17, 'leading_span_b_period': 28, 'displacement': 14, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 20, 'leading_span_b_period': 31, 'displacement': 15, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 6, 'base_line_period': 15, 'leading_span_b_period': 34, 'displacement': 14, 'reg_method': 'no_regression'}",-0.0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 17, 'leading_span_b_period': 34, 'displacement': 14, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 16, 'leading_span_b_period': 25, 'displacement': 17, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 11, 'leading_span_b_period': 38, 'displacement': 16, 'reg_method': 'no_regression'}",0.02
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 19, 'leading_span_b_period': 32, 'displacement': 13, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 19, 'leading_span_b_period': 34, 'displacement': 18, 'reg_method': 'elastic_net'}",0.0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 13, 'leading_span_b_period': 37, 'displacement': 13, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 12, 'leading_span_b_period': 37, 'displacement': 19, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 18, 'leading_span_b_period': 35, 'displacement': 11, 'reg_method': 'logistic'}",0.02
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 16, 'leading_span_b_period': 34, 'displacement': 20, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 5, 'base_line_period': 14, 'leading_span_b_period': 32, 'displacement': 10, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 19, 'leading_span_b_period': 31, 'displacement': 19, 'reg_method': 'no_regression'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 11, 'leading_span_b_period': 39, 'displacement': 18, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 4, 'base_line_period': 19, 'leading_span_b_period': 30, 'displacement': 12, 'reg_method': 'linear'}",0.01
