strat_name,opti,params_strat,sharpe
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'logistic'}",-0.06
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 13, 'reg_method': 'no_regression'}",0.03
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 14, 'reg_method': 'no_regression'}",0.03
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 15, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 15, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 15, 'reg_method': 'logistic'}",0
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 15, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'conversion_line_period': 3, 'base_line_period': 10, 'leading_span_b_period': 20, 'displacement': 15, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'logistic'}",0.0
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 70, 'reg_method': 'no_regression'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'logistic'}",0.0
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 71, 'reg_method': 'no_regression'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'logistic'}",0.0
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 72, 'reg_method': 'no_regression'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'logistic'}",0.0
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 73, 'reg_method': 'no_regression'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'logistic'}",0.0
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'elastic_net'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'bayesian'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'svr'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 74, 'reg_method': 'no_regression'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 75, 'reg_method': 'linear'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 75, 'reg_method': 'poly'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 75, 'reg_method': 'logistic'}",0.0
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 75, 'reg_method': 'ridge'}",-0.01
indicator_strat_creator,strat_optimizer,"{'k_window': 5, 'd_window': 2, 'buy_threshold': 15, 'sell_threshold': 75, 'reg_method': 'lasso'}",-0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'linear'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'logistic'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'lasso'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'elastic_net'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'svr'}",0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 15, 'reg_method': 'no_regression'}",-0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'linear'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'logistic'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'lasso'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'elastic_net'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'svr'}",-0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 16, 'reg_method': 'no_regression'}",-0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'logistic'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'svr'}",-0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 17, 'reg_method': 'no_regression'}",-0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'logistic'}",0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'svr'}",-0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 18, 'reg_method': 'no_regression'}",-0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'logistic'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'svr'}",-0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 19, 'reg_method': 'no_regression'}",-0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 20, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 20, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 20, 'reg_method': 'logistic'}",0.0
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 20, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'adx_period': 5, 'di_period': 5, 'threshold': 20, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'linear'}",0.04
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'poly'}",0.04
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'ridge'}",0.04
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'lasso'}",0.04
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'elastic_net'}",0.04
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'bayesian'}",0.04
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'svr'}",0.04
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 2, 'reg_method': 'no_regression'}",0.04
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'linear'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'poly'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'ridge'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'lasso'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'elastic_net'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'bayesian'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'svr'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 3, 'reg_method': 'no_regression'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'linear'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'poly'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'ridge'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'lasso'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'elastic_net'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'bayesian'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'svr'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 4, 'reg_method': 'no_regression'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'logistic'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'svr'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 5, 'reg_method': 'no_regression'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'logistic'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'svr'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 6, 'reg_method': 'no_regression'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 7, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 7, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 7, 'reg_method': 'logistic'}",0.02
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 7, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'volume_threshold': 1.0, 'volume_window': 7, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'svr'}",0.0
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 80, 'reg_method': 'no_regression'}",0.0
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'linear'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'ridge'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'lasso'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'elastic_net'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'bayesian'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'svr'}",0.0
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 81, 'reg_method': 'no_regression'}",0.0
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 82, 'reg_method': 'linear'}",0.0
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 82, 'reg_method': 'poly'}",0.01
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 82, 'reg_method': 'logistic'}",0.03
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 82, 'reg_method': 'ridge'}",0.0
indicator_strat_creator,strat_optimizer,"{'lookback_period': 5, 'overbought': 10, 'oversold': 82, 'reg_method': 'lasso'}",0.0
